V2,V4,X,X.1
GABPA,ZNHIT2,0.2386722,0.138978617
GABPA,ZNF3,0.1135024,0.013531242
GABPA,ZNF35,0.1552303,0.055351692
GABPA,ZNF165,0.1619093,0.062045491
GABPA,CYREN,0.1873598,0.087552461
GABPA,ASPSCR1,0.1919460,0.092148861
GABPA,NOL12,0.1483586,0.048464739
GABPA,PRR15L,0.2709395,0.171317584
GABPA,NELFE,0.1727303,0.072890445
GABPA,MRPL24,0.1249767,0.025030978
GABPA,MUL1,0.1005302,0.000530277
GABPA,IPO4,0.1032187,0.003224681
GABPA,ZNF668,0.1518326,0.051946415
GABPA,GEMIN7,0.1384176,0.038501695
GABPA,GSTCD,0.1060284,0.006040626
GABPA,TIGD6,0.1645423,0.064684291
GABPA,SHARPIN,0.1588095,0.058938815
GABPA,LAS1L,0.1853341,0.085522209
GABPA,CAPS,0.2524377,0.152774670
GABPA,RIOK1,0.3401585,0.240690039
GABPA,TATDN1,0.1205589,0.020603346
GABPA,TMEM222,0.1625645,0.062702148
GABPA,ZNF394,0.2189264,0.119189068
GABPA,SLF1,0.2196043,0.119868440
GABPA,WDR83,0.1740705,0.074233678
GABPA,GFM2,0.1615556,0.061690958
GABPA,CNFN,0.2623067,0.162665622
GABPA,MRPL43,0.1406563,0.040745317
GABPA,ALG10,0.1301065,0.030172125
GABPA,FAM207A,0.2270319,0.127312532
GABPA,RFXANK,0.1258817,0.025937952
GABPA,JRK,0.2126446,0.112893317
GABPA,STX16,0.1916786,0.091880797
GABPA,DLK1,0.4589007,0.359695668
GABPA,AP1G2,0.2030477,0.103275176
GABPA,FUBP3,0.1345225,0.034597933
GABPA,TOP3B,0.1250185,0.025072846
GABPA,UBE3B,0.1849281,0.085115349
GABPA,TAF1C,0.2119159,0.112163050
GABPA,SART1,0.1829084,0.083091159
GABPA,SLC39A13,0.1152253,0.015257970
GABPA,ZNF461,0.1881071,0.088301382
GABPA,DPH7,0.1959829,0.096194696
GABPA,ZNF276,0.2161743,0.116430862
GABPA,TRIP4,0.4046167,0.305291284
GABPA,ARMC6,0.1307818,0.030848892
GABPA,SDR42E1,0.1720676,0.072226293
GABPA,VPS9D1,0.1283980,0.028459889
GABPA,SEC24C,0.1635937,0.063733626
GABPA,ZSCAN12,0.1777238,0.077895077
GABPA,AREL1,0.2409351,0.141246594
GABPA,ZZEF1,0.1280809,0.028142072
GABPA,ZSCAN29,0.1833563,0.083540065
GABPA,ZNRF2,0.1446303,0.044728178
GABPA,ZNF880,0.1554946,0.055616515
GABPA,ZNF850,0.1361831,0.036262260
GABPA,ZNF841,0.1838907,0.084075640
GABPA,ZNF830,0.1785437,0.078716735
GABPA,ZNF816,0.2104119,0.110655702
GABPA,ZNF79,0.2845065,0.184914646
GABPA,ZNF778,0.1310963,0.031164102
GABPA,ZNF773,0.1014447,0.001446768
GABPA,ZNF717,0.2073001,0.107536990
GABPA,ZNF700,0.1724735,0.072633153
GABPA,ZNF697,0.2963747,0.196809150
GABPA,ZNF684,0.2200485,0.120313600
GABPA,ZNF682,0.1273176,0.027377025
GABPA,ZNF677,0.2396290,0.139937628
GABPA,ZNF674,0.2680158,0.168387350
GABPA,KRBOX4,0.1216016,0.021648353
GABPA,ZNF671,0.1940052,0.094212552
GABPA,ZNF670,0.2816446,0.182046373
GABPA,ZNF641,0.2195066,0.119770530
GABPA,ZNF610,0.2145193,0.114772191
GABPA,ZNF605,0.3400640,0.240595340
GABPA,ZNF598,0.1365891,0.036669120
GABPA,ZNF597,0.2114044,0.111650342
GABPA,ZNF596,0.1890865,0.089282968
GABPA,ZNF595,0.1054521,0.005463068
GABPA,ZNF593,0.2543870,0.154728295
GABPA,ZNF585A,0.2150252,0.115279243
GABPA,ZNF584,0.1393913,0.039477570
GABPA,ZNF581,0.2745739,0.174960043
GABPA,ZNF580,0.2255447,0.125822073
GABPA,ZNF567,0.4789670,0.379806460
GABPA,ZNF564,0.1522008,0.052315439
GABPA,ZNF561,0.1850398,0.085227259
GABPA,ZNF552,0.1955233,0.095734001
GABPA,ZNF548,0.1391358,0.039221419
GABPA,ZNF513,0.1476491,0.047753620
GABPA,ZNF512,0.1077494,0.007765477
GABPA,ZNF506,0.2436392,0.143956691
GABPA,ZNF497,0.1576637,0.057790473
GABPA,ZNF490,0.1445514,0.044649079
GABPA,ZNF487,0.1046226,0.004631715
GABPA,ZNF473,0.1469227,0.047025666
GABPA,ZNF449,0.2480520,0.148379223
GABPA,ZNF443,0.1541198,0.054238702
GABPA,ZNF441,0.1056057,0.005616961
GABPA,ZNF419,0.1388539,0.038938917
GABPA,ZNF396,0.1947753,0.094984396
GABPA,ZNF343,0.1028477,0.002852904
GABPA,ZNF329,0.2697639,0.170139287
GABPA,ZNF324,0.1026220,0.002626705
GABPA,ZNF319,0.2131931,0.113443093
GABPA,ZNF317,0.2569861,0.157333213
GABPA,ZBTB21,0.1662458,0.066391574
GABPA,ZNF277,0.1644861,0.064627953
GABPA,ZNF267,0.1562337,0.056357263
GABPA,ZNF266,0.1755910,0.075757576
GABPA,ZNF263,0.1765389,0.076707506
GABPA,ZPR1,0.2600796,0.160433535
GABPA,ZNF223,0.3467807,0.247326972
GABPA,ZNF202,0.1755625,0.075728966
GABPA,ZNF200,0.2195040,0.119767956
GABPA,ZNF2,0.1746425,0.074806911
GABPA,ZKSCAN8,0.1823189,0.082500357
GABPA,ZNF177,0.1823420,0.082523516
GABPA,ZNF175,0.2183106,0.118571860
GABPA,ZNF174,0.2437178,0.144035453
GABPA,ZNF142,0.2151451,0.115399383
GABPA,ZNF138,0.1298915,0.029956701
GABPA,ZNF134,0.3727851,0.273389021
GABPA,ZNF133,0.1372266,0.037308030
GABPA,ZNF132,0.1869705,0.087162235
GABPA,ZNF131,0.1593008,0.059431234
GABPA,ZNF124,0.1029652,0.002970665
GABPA,ZNF121,0.2813897,0.181790957
GABPA,ZNF101,0.1030769,0.003082576
GABPA,ZMYND12,0.1334581,0.033531140
GABPA,ZKSCAN5,0.1182053,0.018244506
GABPA,ZFPL1,0.3085375,0.208998970
GABPA,ZFP64,0.1683779,0.068528438
GABPA,ZFP36L1,0.1753613,0.075527370
GABPA,ZFP3,0.1557513,0.055873807
GABPA,ZER1,0.1124700,0.012496487
GABPA,ZDHHC24,0.1401941,0.040282150
GABPA,ZCCHC7,0.1959016,0.096113148
GABPA,ZC3H18,0.3172431,0.217723894
GABPA,ZBTB49,0.2977112,0.198148604
GABPA,ZBTB34,0.2073589,0.107595871
GABPA,ZADH2,0.1964945,0.096707404
GABPA,YAF2,0.1390551,0.039140605
GABPA,WWP2,0.1824178,0.082599474
GABPA,WRNIP1,0.1100268,0.010047869
GABPA,PYM1,0.2486624,0.148991048
GABPA,WDYHV1,0.2086793,0.108919222
GABPA,WDR78,0.2641811,0.164544113
GABPA,WDR73,0.1558149,0.055937609
GABPA,WDR59,0.1273033,0.027362733
GABPA,WDR48,0.2918103,0.192234671
GABPA,WDR46,0.1616159,0.061751483
GABPA,WDR45,0.3540148,0.254577134
GABPA,WDR36,0.3090552,0.209517740
GABPA,WDR35,0.1769658,0.077135390
GABPA,WDR3,0.1555969,0.055719087
GABPA,WDPCP,0.2253109,0.125587681
GABPA,VTI1A,0.1564944,0.056618566
GABPA,VPS37C,0.2120549,0.112302337
GABPA,VPS18,0.1232109,0.023261294
GABPA,VILL,0.3257025,0.226202008
GABPA,VEZF1,0.1345225,0.034597933
GABPA,VAPB,0.1056140,0.005625337
GABPA,VAC14,0.1314132,0.031481740
GABPA,UVSSA,0.1747080,0.074872589
GABPA,UVRAG,0.2569922,0.157339275
GABPA,UTP3,0.1133112,0.013339628
GABPA,UTP18,0.1633370,0.063476334
GABPA,UTP14A,0.2658660,0.166232740
GABPA,USP39,0.1231566,0.023206831
GABPA,USP38,0.1767746,0.076943775
GABPA,USP19,0.1739649,0.074127830
GABPA,USF1,0.2140909,0.114342870
GABPA,UNC45A,0.1453801,0.045479604
GABPA,UMPS,0.3384719,0.238999768
GABPA,ULK3,0.2060673,0.106301445
GABPA,UBXN8,0.1331009,0.033173152
GABPA,UBXN2B,0.1039627,0.003970349
GABPA,UBXN10,0.1654856,0.065629712
GABPA,UBP1,0.1457257,0.045825939
GABPA,UBOX5,0.1543455,0.054464897
GABPA,UBE2Z,0.1421049,0.042197184
GABPA,UBE2J2,0.1777693,0.077940673
GABPA,UBE2E3,0.1971320,0.097346314
GABPA,UBE2D1,0.1503044,0.050414844
GABPA,UBAP2L,0.1019789,0.001982143
GABPA,U2AF2,0.1176937,0.017731798
GABPA,TYW1B,0.2749992,0.175386282
GABPA,TXNDC17,0.1321959,0.032266178
GABPA,TUSC2,0.1471232,0.047226620
GABPA,TUBGCP6,0.3298470,0.230355657
GABPA,TUBB3,0.2363344,0.136635724
GABPA,TTLL1,0.1376493,0.037731695
GABPA,TTI2,0.2981976,0.198636070
GABPA,TTC9C,0.1527394,0.052855233
GABPA,TTC30B,0.1841966,0.084382243
GABPA,TTC25,0.1493332,0.049441441
GABPA,TTC13,0.1533676,0.053484804
GABPA,TSTA3,0.1336334,0.033706884
GABPA,TSSC4,0.1625626,0.062700272
GABPA,EIPR1,0.1617358,0.061871623
GABPA,TRNT1,0.2565844,0.156930571
GABPA,TRMT61A,0.2759588,0.176347930
GABPA,TRMT6,0.1895924,0.089790020
GABPA,TRIP10,0.2039660,0.104195478
GABPA,TRIM61,0.1361831,0.036262260
GABPA,TRIM35,0.1328651,0.032936883
GABPA,TRAPPC6B,0.1387380,0.038822789
GABPA,TRAPPC2,0.1290899,0.029153261
GABPA,TRAF7,0.1885089,0.088704079
GABPA,TRAF6,0.2540137,0.154354171
GABPA,TRADD,0.2194259,0.119689619
GABPA,TPK1,0.3403190,0.240850939
GABPA,TPD52L2,0.2350798,0.135378258
GABPA,TP53RK,0.1576637,0.057790473
GABPA,TOR1AIP1,0.3380961,0.238623071
GABPA,TOR1A,0.1135024,0.013531242
GABPA,TOE1,0.1644047,0.064546404
GABPA,TNIP1,0.2234478,0.123720525
GABPA,TMUB2,0.2737669,0.174151239
GABPA,TMUB1,0.2255800,0.125857389
GABPA,TMEM99,0.2443052,0.144624120
GABPA,TMEM43,0.1533676,0.053484804
GABPA,TMEM223,0.2129106,0.113159948
GABPA,TMEM218,0.1376493,0.037731695
GABPA,TMEM198,0.1429551,0.043049223
GABPA,TMEM192,0.1426247,0.042718121
GABPA,TMEM191C,0.1114610,0.011485242
GABPA,TMEM187,0.2200818,0.120347040
GABPA,TMEM184C,0.2461015,0.146424457
GABPA,TMEM154,0.1914764,0.091678144
GABPA,TMEM127,0.1907415,0.090941639
GABPA,TMEM104,0.1161941,0.016228923
GABPA,TMA16,0.2148280,0.115081567
GABPA,TINF2,0.1076890,0.007704952
GABPA,TIGD7,0.2163611,0.116618059
GABPA,TIGD4,0.1487846,0.048891681
GABPA,THTPA,0.2251085,0.125384851
GABPA,THOP1,0.3937472,0.294397660
GABPA,THAP7-AS1,0.1806874,0.080865251
GABPA,THAP6,0.1707525,0.070908302
GABPA,THAP1,0.1151691,0.015201631
GABPA,TGIF2-RAB5IF,0.3211609,0.221650324
GABPA,TGDS,0.1495923,0.049701182
GABPA,TFPT,0.2604257,0.160780373
GABPA,TFCP2,0.2442707,0.144589539
GABPA,TFB2M,0.2449970,0.145317492
GABPA,TECPR2,0.1149686,0.015000677
GABPA,TECPR1,0.1726211,0.072781007
GABPA,TEC,0.3178943,0.218376479
GABPA,TDP1,0.2129440,0.113193387
GABPA,TDG,0.1703381,0.070493013
GABPA,TCTA,0.2594178,0.159770325
GABPA,ELOA,0.1405959,0.040684792
GABPA,TCEANC,0.2855375,0.185947945
GABPA,TBRG4,0.1663398,0.066485770
GABPA,TBL3,0.2034955,0.103723904
GABPA,TBC1D8,0.1270391,0.027097946
GABPA,TBC1D2,0.1722317,0.072390822
GABPA,TBC1D17,0.1474980,0.047602175
GABPA,TBC1D13,0.1882522,0.088446787
GABPA,TAZ,0.1818073,0.081987649
GABPA,TAF5L,0.1524524,0.052567578
GABPA,TAF1B,0.2758916,0.176280608
GABPA,TAF13,0.1648829,0.065025673
GABPA,TAF11,0.1943256,0.094533646
GABPA,TAF10,0.1857568,0.085945874
GABPA,TADA3,0.2926743,0.193100511
GABPA,TACC3,0.1454941,0.045593888
GABPA,SYNJ1,0.1760543,0.076221884
GABPA,SYNCRIP,0.1046226,0.004631715
GABPA,SYMPK,0.1576896,0.057816394
GABPA,SVOP,0.1616159,0.061751483
GABPA,SUPT3H,0.1259630,0.026019500
GABPA,SUFU,0.2191876,0.119450837
GABPA,SUCNR1,0.2228733,0.123144718
GABPA,STUB1,0.1675492,0.067697913
GABPA,STOML1,0.3039623,0.204413553
GABPA,STK36,0.1161941,0.016228923
GABPA,STK35,0.2275787,0.127860555
GABPA,STK16,0.1577784,0.057905460
GABPA,STIM2,0.1603300,0.060462713
GABPA,STARD3,0.3060204,0.206476298
GABPA,ST7L,0.1943766,0.094584832
GABPA,ST3GAL1,0.1048616,0.004871261
GABPA,SSR3,0.3758114,0.276422022
GABPA,ITPRID2,0.1293340,0.029397906
GABPA,SSBP4,0.1187439,0.018784299
GABPA,SRRD,0.2302956,0.130583446
GABPA,SRD5A1,0.2332932,0.133587729
GABPA,SRCAP,0.1969315,0.097145361
GABPA,SPSB2,0.3280293,0.228534007
GABPA,SPOPL,0.2226191,0.122890000
GABPA,SPIN3,0.1065400,0.006553334
GABPA,SPIN2B,0.1588095,0.058938815
GABPA,SPICE1,0.4474133,0.348182782
GABPA,SPHK2,0.1770010,0.077170673
GABPA,SPCS3,0.1419044,0.041996230
GABPA,SPATA17,0.1693698,0.069522550
GABPA,SPAST,0.1916357,0.091837841
GABPA,SP140L,0.2349329,0.135231032
GABPA,SOCS7,0.1317161,0.031785265
GABPA,SNX5,0.1755796,0.075746070
GABPA,SNX19,0.1273033,0.027362733
GABPA,SNX12,0.3223445,0.222836523
GABPA,SNX11,0.1983660,0.098583071
GABPA,SNTB2,0.3211642,0.221653600
GABPA,SNRPA,0.1333767,0.033449591
GABPA,SNORD87,0.2860054,0.186416822
GABPA,SNORD80,0.1276474,0.027707635
GABPA,SNORD79,0.2534976,0.153836954
GABPA,SNORD76,0.2475619,0.147888041
GABPA,SNORD47,0.2324762,0.132768922
GABPA,SNORD10,0.1009061,0.000906974
GABPA,SNORA48,0.2073001,0.107536990
GABPA,SNORA3B,0.2759588,0.176347930
GABPA,SNORA28,0.1205462,0.020590629
GABPA,SNIP1,0.1029652,0.002970665
GABPA,SNHG11,0.2640524,0.164415125
GABPA,SNAPC4,0.1344411,0.034516385
GABPA,SMYD2,0.1184410,0.018480774
GABPA,SMNDC1,0.2641239,0.164486865
GABPA,MIEF1,0.2622276,0.162586270
GABPA,SMARCAL1,0.1031312,0.003137038
GABPA,SMAP2,0.1013046,0.001306339
GABPA,SLC7A6OS,0.1013046,0.001306339
GABPA,SLC7A6,0.1014990,0.001501230
GABPA,SLC39A11,0.1116874,0.011712195
GABPA,SLC35E3,0.2629749,0.163335247
GABPA,SLC35C1,0.2524377,0.152774670
GABPA,SLC35B3,0.1699842,0.070138302
GABPA,SLC35A5,0.4003852,0.301050358
GABPA,SLC35A3,0.3060475,0.206503384
GABPA,SLC35A2,0.1818073,0.081987649
GABPA,SLC25A51,0.3447081,0.245249723
GABPA,SLC25A45,0.2056371,0.105870285
GABPA,SLC25A38,0.3223174,0.222809437
GABPA,SLC25A20,0.1959016,0.096113148
GABPA,SLC20A2,0.2976046,0.198041814
GABPA,SLC15A4,0.2809880,0.181388316
GABPA,SKIV2L,0.1135024,0.013531242
GABPA,SIRT3,0.1282469,0.028308445
GABPA,SIN3A,0.1984405,0.098657752
GABPA,SIK2,0.2969117,0.197347299
GABPA,SIAH2,0.3852408,0.285872358
GABPA,SHQ1,0.1545166,0.054636422
GABPA,SHC1,0.2507803,0.151113620
GABPA,SH3GLB2,0.1189066,0.018947396
GABPA,SH3BP2,0.2292915,0.129577154
GABPA,SGSM2,0.1491553,0.049263225
GABPA,SGO2,0.1846714,0.084858056
GABPA,SGMS1,0.1672673,0.067415411
GABPA,SFT2D3,0.1933474,0.093553353
GABPA,KMT5A,0.3490350,0.249586289
GABPA,SETD6,0.1283134,0.028375064
GABPA,SETD5,0.1006386,0.000638910
GABPA,SERPINE1,0.1220889,0.022136761
GABPA,SERPINB8,0.1658489,0.065993817
GABPA,SERGEF,0.1909982,0.091198931
GABPA,SEC14L1,0.1030196,0.003025128
GABPA,SDF2L1,0.1842967,0.084482501
GABPA,ENTR1,0.1082067,0.008223722
GABPA,SCO2,0.2252899,0.125566657
GABPA,SCNM1,0.3200496,0.220536562
GABPA,SCN2A,0.1512892,0.051401811
GABPA,SCN1B,0.2830816,0.183486588
GABPA,SCLY,0.1322629,0.032333288
GABPA,SCARNA12,0.2786086,0.179003681
GABPA,SCAND2P,0.1905470,0.090746747
GABPA,SCAMP2,0.1214899,0.021536443
GABPA,SASS6,0.2701941,0.170570447
GABPA,SARS2,0.1473554,0.047459298
GABPA,SAP30L,0.1941854,0.094393217
GABPA,SAMD15,0.2068412,0.107077101
GABPA,SAMD10,0.3104498,0.210915436
GABPA,RXRB,0.1957281,0.095939280
GABPA,RTTN,0.3456803,0.246224136
GABPA,RTN4,0.1120045,0.012030012
GABPA,RRP9,0.1970506,0.097264766
GABPA,RRP12,0.1453257,0.045425141
GABPA,RRAGA,0.1018766,0.001879572
GABPA,RPUSD1,0.1772787,0.077448988
GABPA,RPSAP58,0.1019789,0.001982143
GABPA,RPL36A,0.1142768,0.014307305
GABPA,RPL32P3,0.1211789,0.021224688
GABPA,RPE,0.1332366,0.033309163
GABPA,RPAIN,0.1066004,0.006613859
GABPA,RNGTT,0.1032220,0.003227957
GABPA,RNF5,0.1446882,0.044786231
GABPA,RNF44,0.1005857,0.000585880
GABPA,RNF40,0.2184421,0.118703736
GABPA,RNF32,0.1091743,0.009193535
GABPA,RNF31,0.1458373,0.045937849
GABPA,RNF214,0.1572687,0.057394628
GABPA,RNF126,0.1995637,0.099783426
GABPA,RNASE4,0.1238309,0.023882636
GABPA,RMND5B,0.2006044,0.100826411
GABPA,RMND1,0.1020729,0.002076339
GABPA,RIPK4,0.1602696,0.060402188
GABPA,RIOK3,0.2883347,0.188751297
GABPA,RING1,0.1583523,0.058480569
GABPA,RIC8A,0.2577605,0.158109275
GABPA,RHOU,0.3300400,0.230549093
GABPA,RHOBTB2,0.3297915,0.230300053
GABPA,RHEB,0.1181064,0.018145389
GABPA,RGL2,0.1435222,0.043617600
GABPA,RGL1,0.1519408,0.052054870
GABPA,TRMT10B,0.1969315,0.097145361
GABPA,RFWD3,0.1496268,0.049735763
GABPA,RFC4,0.1269319,0.026990453
GABPA,RECQL,0.1167661,0.016802156
GABPA,RCOR1,0.2403755,0.140685777
GABPA,RCE1,0.2620161,0.162374301
GABPA,RBMXL1,0.1553848,0.055506527
GABPA,RBBP9,0.2592223,0.159574385
GABPA,RASSF1,0.3261186,0.226619003
GABPA,RARA,0.2472117,0.147537107
GABPA,RALGAPB,0.1187982,0.018838762
GABPA,RALB,0.1830107,0.083193730
GABPA,RAE1,0.2439326,0.144250699
GABPA,RAD50,0.1474947,0.047598899
GABPA,IFT22,0.1414246,0.041515317
GABPA,RABL2B,0.1597562,0.059887604
GABPA,RAB5A,0.1835223,0.083706438
GABPA,R3HDM1,0.3271226,0.227625272
GABPA,QPRT,0.2437178,0.144035453
GABPA,PWP2,0.1901886,0.090387553
GABPA,PUSL1,0.2033966,0.103624787
GABPA,PURB,0.1135024,0.013531242
GABPA,PUF60,0.1078755,0.007891858
GABPA,PTRHD1,0.2976799,0.198117300
GABPA,PTRH2,0.2835043,0.183910253
GABPA,PTPRH,0.1476742,0.047778829
GABPA,PTPN6,0.3400250,0.240556281
GABPA,PTK2B,0.1414246,0.041515317
GABPA,PTGFRN,0.2701941,0.170570447
GABPA,PTER,0.1439635,0.044059922
GABPA,PTDSS2,0.1477539,0.047858663
GABPA,PTAR1,0.1660830,0.066228478
GABPA,PSME4,0.2332647,0.133559211
GABPA,PSMC6,0.1100268,0.010047869
GABPA,PSEN1,0.2248536,0.125129435
GABPA,PSD4,0.1131914,0.013219488
GABPA,PSD,0.1993665,0.099585749
GABPA,PRR3,0.1115759,0.011600484
GABPA,PRPF4,0.1058229,0.005834719
GABPA,PROSER1,0.1979667,0.098182901
GABPA,PRMT3,0.2904668,0.190888161
GABPA,PRKD2,0.2722532,0.172634139
GABPA,PRELID1,0.1219471,0.021994688
GABPA,PRDM4,0.3223174,0.222809437
GABPA,PRADC1,0.1194870,0.019529058
GABPA,PPP6R1,0.1356716,0.035749552
GABPA,PPP4C,0.1101844,0.010205866
GABPA,PPP1R26,0.1688291,0.068980621
GABPA,PPP1R12B,0.1115247,0.011549099
GABPA,PPP1CA,0.2544968,0.154838361
GABPA,PPIEL,0.1047853,0.004794812
GABPA,PLPP6,0.2937059,0.194134462
GABPA,POP7,0.2798438,0.180241618
GABPA,POMGNT1,0.2644411,0.164804682
GABPA,POLR3A,0.2919269,0.192351534
GABPA,POLR2J4,0.1088266,0.008845064
GABPA,POLR2J3,0.1154258,0.015458923
GABPA,POLR2H,0.2027449,0.102971651
GABPA,POLR1C,0.3661028,0.266691970
GABPA,POLR1B,0.1805214,0.080698879
GABPA,POLDIP3,0.2180917,0.118352480
GABPA,POLD4,0.3192752,0.219760500
GABPA,POLA1,0.2576068,0.157955289
GABPA,PNKP,0.1307985,0.030865697
GABPA,PMS2P1,0.1804610,0.080638354
GABPA,PMM2,0.2198127,0.120077332
GABPA,PLSCR3,0.2002285,0.100449714
GABPA,PLOD3,0.2337335,0.134028962
GABPA,PLGRKT,0.1340142,0.034088502
GABPA,PLEKHA8,0.2048183,0.105049712
GABPA,PLEKHA3,0.3165805,0.217059742
GABPA,PIM3,0.1260999,0.026156652
GABPA,PIK3R1,0.1812897,0.081468879
GABPA,PIK3C3,0.1750183,0.075183609
GABPA,PIH1D1,0.1106960,0.010718574
GABPA,PIGW,0.2810484,0.181448841
GABPA,PIGO,0.1291454,0.029208865
GABPA,PIGC,0.2935936,0.194021923
GABPA,PICK1,0.1184871,0.018527007
GABPA,PHTF1,0.2127101,0.112958995
GABPA,PHRF1,0.2634558,0.163817240
GABPA,PHOSPHO2,0.1235626,0.023613692
GABPA,PHLPP1,0.2530367,0.153374988
GABPA,PHF5A,0.2397413,0.140050143
GABPA,PGS1,0.1623078,0.062444856
GABPA,PGM2,0.1611044,0.061238775
GABPA,PGBD5,0.1058833,0.005895244
GABPA,PGAP2,0.2062844,0.106519004
GABPA,PFDN6,0.2827965,0.183200855
GABPA,PEX6,0.1315249,0.031593650
GABPA,PEX16,0.1623591,0.062496241
GABPA,PEX12,0.1382707,0.038354470
GABPA,PER1,0.1073143,0.007329396
GABPA,PEF1,0.1455428,0.045642700
GABPA,PEAK1,0.1830107,0.083193730
GABPA,PDF,0.2695825,0.169957481
GABPA,PDE12,0.1090353,0.009054247
GABPA,PCTP,0.1329255,0.032997408
GABPA,PCNX3,0.1040329,0.004040736
GABPA,PATZ1,0.1515015,0.051614571
GABPA,PARS2,0.3720378,0.272640045
GABPA,PARP11,0.1264807,0.026538270
GABPA,PRKN,0.2256580,0.125935569
GABPA,PAQR7,0.1954110,0.095621463
GABPA,PANX1,0.2715343,0.171913680
GABPA,PANK3,0.1152253,0.015257970
GABPA,PANK2,0.1452987,0.045398055
GABPA,PAK1,0.2716812,0.172060906
GABPA,PAF1,0.1159918,0.016026094
GABPA,PABPC1,0.1723159,0.072475156
GABPA,PAAF1,0.1597581,0.059889480
GABPA,P4HB,0.1683236,0.068473975
GABPA,OXNAD1,0.1405959,0.040684792
GABPA,OTUD5,0.1599586,0.060090433
GABPA,OSBPL11,0.2718608,0.172240836
GABPA,ORC2,0.1130965,0.013124382
GABPA,OPA3,0.2226191,0.122890000
GABPA,OGFOD1,0.1968116,0.097025221
GABPA,NXT1,0.3046424,0.205095208
GABPA,NUP54,0.2589440,0.159295474
GABPA,NUP37,0.1165033,0.016538802
GABPA,NUP160,0.1466390,0.046741288
GABPA,NUP155,0.2869415,0.187355035
GABPA,NUDT5,0.2139624,0.114214094
GABPA,NUDT13,0.1053732,0.005383969
GABPA,NUDT12,0.2386209,0.138927255
GABPA,NUBP1,0.1087805,0.008798831
GABPA,NTHL1,0.1482712,0.048377096
GABPA,NT5DC2,0.1930364,0.093241599
GABPA,NT5DC1,0.2011304,0.101353557
GABPA,NSUN5P2,0.1778308,0.078002339
GABPA,NSUN5,0.1803242,0.080501202
GABPA,NSUN3,0.2560728,0.156417863
GABPA,NRBF2,0.1271121,0.027171118
GABPA,NOP2,0.2352803,0.135579211
GABPA,NOL3,0.2375691,0.137873109
GABPA,NOL10,0.2741706,0.174555757
GABPA,NOC2L,0.1300587,0.030124215
GABPA,NIPAL2,0.1276237,0.027683826
GABPA,NHLRC2,0.1503866,0.050497220
GABPA,NGLY1,0.3026647,0.203113065
GABPA,NFKBIB,0.1693698,0.069522550
GABPA,NFATC2IP,0.1308496,0.030916883
GABPA,NFAT5,0.1924644,0.092668366
GABPA,NEK8,0.1031354,0.003141257
GABPA,NEDD1,0.2385177,0.138823774
GABPA,NECAP2,0.1322789,0.032349359
GABPA,NECAB3,0.1757706,0.075937506
GABPA,NCOA3,0.1243567,0.024409636
GABPA,NCDN,0.2467056,0.147029928
GABPA,NCBP1,0.2395998,0.139908282
GABPA,NAT9,0.1323265,0.032397090
GABPA,NASP,0.2575037,0.157851983
GABPA,NAPEPLD,0.1318359,0.031905405
GABPA,MZF1,0.1062832,0.006296042
GABPA,MYLPF,0.1174789,0.017516552
GABPA,MYL5,0.2478263,0.148153028
GABPA,MYD88,0.1504923,0.050603182
GABPA,MYCBP,0.2698114,0.170186953
GABPA,MTX3,0.2577605,0.158109275
GABPA,MTX2,0.1471232,0.047226620
GABPA,MTRR,0.1381066,0.038189940
GABPA,MTMR4,0.1957281,0.095939280
GABPA,MTMR14,0.2173234,0.117582480
GABPA,MTHFD2L,0.1074323,0.007447660
GABPA,MTG1,0.1405959,0.040684792
GABPA,MTF1,0.1872230,0.087415309
GABPA,MTERF1,0.1021333,0.002136864
GABPA,MTCH1,0.1662458,0.066391574
GABPA,MTBP,0.2859272,0.186338485
GABPA,MTAP,0.2514898,0.151824739
GABPA,MT2A,0.1715476,0.071705156
GABPA,MSRB1,0.2735079,0.173891605
GABPA,MSANTD2,0.3565102,0.257078047
GABPA,MRPS22,0.3079061,0.208366122
GABPA,MRPL35,0.1484432,0.048549564
GABPA,MRM1,0.2208587,0.121125680
GABPA,MPLKIP,0.1477337,0.047838444
GABPA,MPDU1,0.1940194,0.094226844
GABPA,MOSPD3,0.1135772,0.013606137
GABPA,MORC3,0.1453801,0.045479604
GABPA,MORC2,0.2741929,0.174578181
GABPA,MON1B,0.1545166,0.054636422
GABPA,MMP15,0.2673573,0.167727417
GABPA,MMAA,0.1431475,0.043242044
GABPA,MLYCD,0.2512886,0.151623051
GABPA,MLLT6,0.2470228,0.147347745
GABPA,KMT2B,0.2964495,0.196884133
GABPA,MKKS,0.1016585,0.001661050
GABPA,MIS12,0.3144064,0.214880864
GABPA,MIR3655,0.1735589,0.073720970
GABPA,MIR3652,0.2145237,0.114776609
GABPA,MIPEP,0.1322337,0.032304035
GABPA,MICAL1,0.2161743,0.116430862
GABPA,CCZ1P-OR7E38P,0.1471232,0.047226620
GABPA,CENPBD1P1,0.2306670,0.130955725
GABPA,MGAT2,0.2060673,0.106301445
GABPA,MGAT1,0.1193177,0.019359408
GABPA,MFSD5,0.1634569,0.063596474
GABPA,MFSD10,0.1190006,0.019041591
GABPA,MFN1,0.1169288,0.016965252
GABPA,METTL3,0.1409130,0.041002609
