V2,V4,X,X.1
RXRA,ST6GALNAC2,0.4115491,0.312986801
RXRA,KDM5B,0.1700000,0.070322172
RXRA,ZNF460,0.1049045,0.004925985
RXRA,FAXDC2,0.1413054,0.041495043
RXRA,SRCAP,0.1751065,0.075452209
RXRA,HCST,0.3363515,0.237441872
RXRA,EGLN3,0.3012927,0.202221144
RXRA,DEGS2,0.2375381,0.138172142
RXRA,TMEM37,0.1008683,0.000871198
RXRA,FAHD2B,0.1768478,0.077201528
RXRA,DHFR,0.1242401,0.024350947
RXRA,EEF1A1,0.1324256,0.032574205
RXRA,EGR2,0.3761788,0.277453104
RXRA,NR2F6,0.1050101,0.005032087
RXRA,ETFB,0.1606681,0.060947156
RXRA,ZNF365,0.1200322,0.020123617
RXRA,PALLD,0.1794537,0.079819497
RXRA,WDTC1,0.2594512,0.160186450
RXRA,KIAA0930,0.1799713,0.080339510
RXRA,FUT8,0.1046436,0.004663881
RXRA,MEIOB,0.3529665,0.254133602
RXRA,NPNT,0.2306127,0.131214735
RXRA,RASGRP3,0.3690788,0.270320328
RXRA,AMBP,0.2446275,0.145294259
RXRA,PLEKHG3,0.1094548,0.009497325
RXRA,LINC00515,0.3245461,0.225581938
RXRA,HCFC1,0.1943976,0.094832410
RXRA,HPN,0.3231379,0.224167269
RXRA,ICAM2,0.4104922,0.311924965
RXRA,KRT19,0.2591032,0.159836831
RXRA,LAD1,0.1511935,0.051428757
RXRA,LEPR,0.2121038,0.112620407
RXRA,LMO2,0.2720235,0.172816792
RXRA,MT1G,0.1489818,0.049206913
RXRA,PCK2,0.2544364,0.155148487
RXRA,PGK1,0.1318578,0.032003795
RXRA,PLCG2,0.1866217,0.087020594
RXRA,NLE1,0.1590338,0.059305258
RXRA,WDR74,0.1083484,0.008385829
RXRA,GTPBP2,0.1052811,0.005304321
RXRA,CTSA,0.1143521,0.014417233
RXRA,RIF1,0.1299906,0.030127972
RXRA,PGM2,0.1049337,0.004955308
RXRA,NDC1,0.2223291,0.122892860
RXRA,PRNP,0.1169079,0.016984806
RXRA,DUSP22,0.1674837,0.067794196
RXRA,STRIP2,0.1950202,0.095457854
RXRA,VAT1L,0.1058189,0.005844671
RXRA,PTPRS,0.1025954,0.002606257
RXRA,TP53INP2,0.1646499,0.064947350
RXRA,BCL2L1,0.2014256,0.101892863
RXRA,BCL2L2,0.1330069,0.033158171
RXRA,RHD,0.3253571,0.226396662
RXRA,RXRB,0.1315407,0.031685217
RXRA,ACSM3,0.1291871,0.029320728
RXRA,CEACAM1,0.1432288,0.043427340
RXRA,LIN7B,0.1659077,0.066210912
RXRA,BRCA1,0.1115851,0.011637426
RXRA,STAT5A,0.1231867,0.023292640
RXRA,STAT5B,0.1457767,0.045986955
RXRA,TNS1,0.1392715,0.039451680
RXRA,C3,0.2380191,0.138655399
RXRA,ZNF131,0.1559383,0.056195455
RXRA,PRR15L,0.1903080,0.090723942
RXRA,HSD17B8,0.1173651,0.017444149
RXRA,FBXO31,0.2209233,0.121480576
RXRA,ZNF767P,0.1519063,0.052144864
RXRA,NUP214,0.2035945,0.104071827
RXRA,APOL4,0.3390672,0.240170171
RXRA,RTBDN,0.3360899,0.237179031
RXRA,ZCCHC7,0.1886446,0.089052837
RXRA,ZNF587,0.1462297,0.046442102
RXRA,EIF3B,0.2792970,0.180123912
RXRA,CCNK,0.2458988,0.146571496
RXRA,FANK1,0.3197619,0.220775644
RXRA,ITGB1BP1,0.1705135,0.070837989
RXRA,ORMDL3,0.2168309,0.117369315
RXRA,NR1D1,0.2613604,0.162104421
RXRA,CD68,0.1648241,0.065122370
RXRA,CD74,0.1047040,0.004724550
RXRA,SEMA3E,0.1106960,0.010744242
RXRA,ACSL3,0.2175195,0.118061064
RXRA,TET3,0.1590266,0.059298037
RXRA,SH3PXD2A,0.1522437,0.052483779
RXRA,OBSL1,0.2843038,0.185153858
RXRA,ZSWIM1,0.2500488,0.150740634
RXRA,VWA1,0.2777222,0.178541772
RXRA,UROS,0.2556074,0.156324848
RXRA,TST,0.1113770,0.011428400
RXRA,EIPR1,0.3581424,0.259333404
RXRA,TRIP10,0.1293685,0.029502969
RXRA,TRAPPC12,0.2232181,0.123786044
RXRA,TJAP1,0.1946919,0.095128034
RXRA,SUN2,0.1756162,0.075964265
RXRA,STK11,0.1607181,0.060997320
RXRA,SSBP4,0.1636147,0.063907324
RXRA,SPINK1,0.1798345,0.080202030
RXRA,SPATA2,0.1401447,0.040328955
RXRA,SOCS1,0.4776018,0.379344554
RXRA,SLC2A4RG,0.2395739,0.140217317
RXRA,SLC27A4,0.1417064,0.041897913
RXRA,SLC27A1,0.1599796,0.060255407
RXRA,SLC25A35,0.1910192,0.091438401
RXRA,SLC20A1,0.1293624,0.029496892
RXRA,SDHAP3,0.1016408,0.001647238
RXRA,RBKS,0.2196928,0.120244456
RXRA,PLIN2,0.1339487,0.034104300
RXRA,PLIN1,0.4083188,0.309741573
RXRA,PLCXD1,0.3272703,0.228318770
RXRA,PIGV,0.1034181,0.003432694
RXRA,PDPK1,0.1489818,0.049206913
RXRA,PART1,0.4950845,0.396907921
RXRA,OGFOD2,0.1848754,0.085266232
RXRA,NR1H3,0.3197619,0.220775644
RXRA,NDE1,0.1414276,0.041617819
RXRA,MIR192,0.4221197,0.323606186
RXRA,MINPP1,0.2079469,0.108444280
RXRA,MFSD10,0.1597800,0.060054884
RXRA,ME1,0.2678052,0.168579027
RXRA,MCM4,0.2651802,0.165941865
RXRA,MAOB,0.3975459,0.298918872
RXRA,LSP1P5,0.1169641,0.017041279
RXRA,SMG1P5,0.2044503,0.104931491
RXRA,LOC100289561,0.2333319,0.133946531
RXRA,LDLR,0.1387599,0.038937744
RXRA,HMOX1,0.2745897,0.175394896
RXRA,HMGCS2,0.4192578,0.320731045
RXRA,HAAO,0.2774074,0.178225578
RXRA,ADGRF3,0.2058099,0.106297400
RXRA,GPR108,0.1479568,0.048177161
RXRA,GK,0.1978114,0.098262019
RXRA,FSTL3,0.1832616,0.083645000
RXRA,FLYWCH2,0.1484141,0.048636504
RXRA,FAM169A,0.3246041,0.225640223
RXRA,FABP4,0.3138620,0.214848493
RXRA,ERBB2,0.1794164,0.079782042
RXRA,EHHADH,0.2115319,0.112045801
RXRA,CTDSP1,0.1589513,0.059222370
RXRA,CPT1B,0.2360022,0.136629154
RXRA,COG2,0.1371587,0.037329190
RXRA,CEBPB,0.1825805,0.082960764
RXRA,CD36,0.3319128,0.232982651
RXRA,CCDC148,0.2191134,0.119662314
RXRA,CAPS,0.1001807,0.000180361
RXRA,CABLES2,0.1776562,0.078013705
RXRA,C6orf136,0.1302548,0.030393360
RXRA,C2CD2,0.2373937,0.138027089
RXRA,ASGR1,0.1973316,0.097779967
RXRA,ARHGEF16,0.2726708,0.173467064
RXRA,AQP7,0.3274951,0.228544631
RXRA,APOM,0.1484381,0.048660662
RXRA,ADM,0.2261647,0.126746212
RXRA,ACSL6,0.1104840,0.010531274
RXRA,ACSL4,0.1775940,0.077951155
RXRA,ACOX3,0.3197619,0.220775644
RXRA,ZNF436,0.2091797,0.109682748
RXRA,ZNF101,0.3311285,0.232194724
RXRA,ZCCHC4,0.2545782,0.155290900
RXRA,TXNDC5,0.2115862,0.112100394
RXRA,TRNP1,0.1015804,0.001586569
RXRA,TMEM169,0.1852124,0.085604739
RXRA,TET2,0.1210035,0.021099351
RXRA,STAP2,0.2395979,0.140241476
RXRA,SPPL2A,0.1473193,0.047536720
RXRA,SOWAHA,0.1799191,0.080287090
RXRA,SNHG10,0.1669991,0.067307411
RXRA,SLC25A20,0.1558839,0.056140862
RXRA,SIRT5,0.2372247,0.137857257
RXRA,SFXN3,0.1704370,0.070761178
RXRA,SERPINA6,0.1310021,0.031144131
RXRA,SCAP,0.1836137,0.083998733
RXRA,RRAS,0.2598832,0.160620421
RXRA,NEDD9,0.2775137,0.178332380
RXRA,NARS2,0.2820381,0.182877681
RXRA,MNX1,0.2907487,0.191628464
RXRA,MIR22,0.1420779,0.042271084
RXRA,MANBAL,0.1580956,0.058362706
RXRA,LIN54,0.3363960,0.237486567
RXRA,CLUH,0.3300844,0.231145857
RXRA,HPCAL1,0.3700878,0.271333939
RXRA,GMPPA,0.1320332,0.032179960
RXRA,MCUR1,0.1190216,0.019108264
RXRA,C19orf44,0.3319658,0.233035899
RXRA,BCAR3,0.1343471,0.034504621
RXRA,ACVR1,0.4235593,0.325052398
RXRA,BCL3,0.2758606,0.176671617
RXRA,EDF1,0.1291619,0.029295458
RXRA,FUS,0.1123804,0.012436420
RXRA,GADD45A,0.1465510,0.046764876
RXRA,GADD45G,0.1155616,0.015632279
RXRA,HMGA1,0.3556470,0.256826501
RXRA,ITGB3BP,0.1229813,0.023086241
RXRA,MAPK7,0.1346342,0.034792964
RXRA,MECR,0.2355191,0.136143805
RXRA,MED24,0.2315227,0.132128993
RXRA,MED25,0.1717229,0.072053035
RXRA,MPG,0.1133289,0.013389362
RXRA,NCOR2,0.1182481,0.018331255
RXRA,NFKB1,0.1066213,0.006650771
RXRA,NRBF2,0.1433638,0.043562940
RXRA,NRIP1,0.1195935,0.019682870
RXRA,PAX8,0.2093423,0.109846117
RXRA,PPARA,0.1089162,0.008956239
RXRA,PPARD,0.2122170,0.112734058
RXRA,PSMC3IP,0.1101669,0.010212696
RXRA,RARA,0.3324503,0.233522685
RXRA,RARG,0.1488576,0.049082057
RXRA,RELA,0.1831525,0.083535369
RXRA,RNF8,0.1113512,0.011402472
RXRA,TADA3,0.1938359,0.094268078
RXRA,TAF11,0.1609834,0.061263853
RXRA,TBP,0.1073050,0.007337555
RXRA,THRA,0.1016408,0.001647238
RXRA,THRB,0.1031823,0.003195859
RXRA,TRIM24,0.2374450,0.138078621
PRDM1,BTN3A3,0.3956294,0.296993514
PRDM1,USP20,0.2071519,0.107645623
PRDM1,AGO4,0.2308971,0.131500424
PRDM1,FNBP1,0.1784825,0.078843764
PRDM1,GBAP1,0.3399625,0.241069557
PRDM1,ID3,0.1735532,0.073891773
PRDM1,ZKSCAN2,0.1824825,0.082862305
PRDM1,SP110,0.3406067,0.241716745
PRDM1,INPPL1,0.2227123,0.123277903
PRDM1,ITPR1,0.4490607,0.350671644
PRDM1,MALAT1,0.1643915,0.064687723
PRDM1,TM4SF1,0.4262987,0.327804449
PRDM1,TCIM,0.1833797,0.083763672
PRDM1,ZSCAN31,0.3181272,0.219133464
PRDM1,NR4A3,0.2389951,0.139635829
PRDM1,DNAJC30,0.1275291,0.027655126
PRDM1,FANK1,0.2639755,0.164731681
PRDM1,ATXN1,0.1420009,0.042193699
PRDM1,TLE1,0.1243510,0.024462351
SMARCA4,RCC1,0.1346643,0.034823199
SMARCA4,C12orf57,0.1141014,0.014165402
SMARCA4,CRKL,0.1169079,0.016984806
SMARCA4,EGR1,0.1016970,0.001703712
SMARCA4,ALDOA,0.1002973,0.000297504
SMARCA4,FTL,0.3251719,0.226210632
SMARCA4,SNORD79,0.1242425,0.024353332
SMARCA4,MCL1,0.1195977,0.019687066
SMARCA4,SETD5,0.1089162,0.008956239
SMARCA4,RANBP1,0.1956131,0.096053533
SMARCA4,SULT1A1,0.1064311,0.006459609
SMARCA4,TAF12,0.2605879,0.161328381
SMARCA4,NUP214,0.1522437,0.052483779
SMARCA4,DCTN5,0.1321085,0.032255627
SMARCA4,IER3,0.1714662,0.071795127
SMARCB1,TXNRD2,0.6382362,0.540720715
SMARCB1,USP20,0.1997852,0.100244889
SMARCB1,POLG2,0.2144824,0.115009991
SMARCB1,CIRBP,0.1766473,0.077000094
SMARCB1,MFSD12,0.1828564,0.083237865
SMARCB1,CRKL,0.4146148,0.316066661
SMARCB1,ZNF280B,0.1066274,0.006656847
SMARCB1,SIK1,0.1207486,0.020843323
SMARCB1,YDJC,0.1679367,0.068249310
SMARCB1,EEF1A1,0.1980421,0.098493689
SMARCB1,ALDOC,0.1645038,0.064800508
SMARCB1,MYO16,0.6451979,0.547714633
SMARCB1,FNBP1,0.1944389,0.094873887
SMARCB1,DDAH2,0.4214554,0.322938795
SMARCB1,SDF2L1,0.3161409,0.217137987
SMARCB1,PPIL2,0.1019833,0.001991319
SMARCB1,MEIOB,0.4216158,0.323099963
SMARCB1,ZNF718,0.2441466,0.144811135
SMARCB1,GCHFR,0.3313330,0.232400179
SMARCB1,PPP1R14B,0.3232578,0.224287696
SMARCB1,SNORD12C,0.4565713,0.358216909
SMARCB1,SNORD79,0.3035594,0.204498317
SMARCB1,SNORD80,0.6539586,0.556515781
SMARCB1,SNORD50A,0.3660215,0.267248881
SMARCB1,SNORD47,0.3196838,0.220697185
SMARCB1,TRMT2A,0.2609971,0.161739499
SMARCB1,GP1BB,0.2349126,0.135534536
SMARCB1,NEAT1,0.1413115,0.041501120
SMARCB1,NOP53,0.3636949,0.264911542
SMARCB1,HLF,0.4450506,0.346642933
SMARCB1,HNRNPA1,0.1728720,0.073207411
SMARCB1,ID1,0.1398996,0.040082759
SMARCB1,LMNA,0.1342868,0.034443951
SMARCB1,THAP7-AS1,0.4010688,0.302458075
SMARCB1,NUDT1,0.2724203,0.173215465
SMARCB1,TNFRSF12A,0.4174246,0.318889349
SMARCB1,LSR,0.1104570,0.010504123
SMARCB1,FXYD3,0.1515316,0.051768409
SMARCB1,DGCR8,0.1539666,0.054214642
SMARCB1,BCR,0.1055327,0.005557064
SMARCB1,SCN8A,0.4463507,0.347949116
SMARCB1,GOLPH3,0.1462901,0.046502772
SMARCB1,MRPL40,0.1438008,0.044001946
SMARCB1,BRCA1,0.2320073,0.132615778
SMARCB1,SNORA81,0.3846336,0.285946938
SMARCB1,STX5,0.2113043,0.111817216
SMARCB1,TAF12,0.1124347,0.012491013
SMARCB1,SNORD76,0.3479908,0.249134969
SMARCB1,C1R,0.3060071,0.206957374
SMARCB1,FAM155A,0.3084447,0.209406188
SMARCB1,ZFP36,0.1620688,0.062354275
SMARCB1,AHNAK,0.4042411,0.305644981
SMARCB1,PALB2,0.1198544,0.019944975
SMARCB1,MAFK,0.3258285,0.226870266
SMARCB1,ZC3H12A,0.4048826,0.306289442
SMARCB1,THAP7,0.3143719,0.215360781
SMARCB1,TRAF7,0.2124804,0.112998743
SMARCB1,UNK,0.2497940,0.150484606
SMARCB1,BHLHE40,0.1722345,0.072566971
SMARCB1,STX10,0.2792576,0.180084316
SMARCB1,SNORD22,0.4918595,0.393668103
SMARCB1,SNAP29,0.1342868,0.034443951
SMARCB1,SLC4A8,0.1540209,0.054269235
SMARCB1,RAB36,0.2619342,0.162680907
SMARCB1,CEBPB,0.2351007,0.135723525
SMARCB1,MYC,0.3230800,0.224109054
SMARCB1,RB1,0.1935750,0.094005973
SMARCB1,RELB,0.1305126,0.030652413
SMARCB1,TP53,0.1963814,0.096825377
SMARCB1,UBQLN4,0.4159644,0.317422471
SMARCB1,YEATS4,0.1098943,0.009938879
SMARCC1,LINC00910,0.1616703,0.061953954
SMARCC1,KDM5B,0.1724148,0.072748068
SMARCC1,CTSH,0.1682544,0.068568495
SMARCC1,MYO16,0.2056042,0.106090800
SMARCC1,PSME4,0.1980421,0.098493689
SMARCC1,PCDHB5,0.3414738,0.242587817
SMARCC1,ID1,0.2389907,0.139631470
SMARCC1,ZKSCAN2,0.2642162,0.164973485
SMARCC1,ITPR1,0.2716427,0.172434260
SMARCC1,MPP6,0.1963814,0.096825377
SMARCC1,ZC4H2,0.2129283,0.113448663
SMARCC1,RPL32,0.1936293,0.094060566
SMARCC1,SORT1,0.1139009,0.013963967
SMARCC1,SCN8A,0.1814254,0.081800311
SMARCC1,C1R,0.1013834,0.001388630
SMARCC1,AHNAK,0.1482672,0.048488925
SMARCC1,HSH2D,0.2566384,0.157360677
SMARCC1,RELB,0.1512145,0.051449831
SMARCC2,TKFC,0.1847495,0.085139727
SMARCC2,PCDHB5,0.1783103,0.078670790
SMARCC2,ARRB2,0.1189435,0.019029888
SMARCC2,BAZ1B,0.1147296,0.014796481
SMARCC2,PEX14,0.1146340,0.014700411
SP1,ACOT8,0.2115862,0.112100394
SP1,NUBP2,0.2077566,0.108253118
SP1,DHRS2,0.1046436,0.004663881
SP1,KATNB1,0.1302028,0.030341152
SP1,BPNT1,0.1358133,0.035977575
SP1,YAP1,0.1467616,0.046976441
SP1,PRMT5,0.1163902,0.016464793
SP1,TESK2,0.1996663,0.100125457
SP1,ST6GALNAC2,0.1932602,0.093689780
SP1,USP20,0.1415120,0.041702555
SP1,HCST,0.1854481,0.085841574
SP1,TCERG1,0.1440013,0.044203381
SP1,STIP1,0.1399600,0.040143429
SP1,IFT27,0.2074938,0.107989133
SP1,TDRKH,0.1776494,0.078006892
SP1,ABCB8,0.1344075,0.034565291
SP1,EGLN3,0.1342089,0.034365737
SP1,PXMP4,0.3181926,0.219199136
SP1,CHRNB1,0.1650153,0.065314444
SP1,SLC25A25,0.1482117,0.048433188
SP1,OSBPL10,0.1045639,0.004583785
SP1,ZNF689,0.1816049,0.081980672
SP1,IQCD,0.1207486,0.020843253
SP1,CLIC1,0.1601565,0.060433220
SP1,DEGS2,0.2991133,0.200031675
SP1,WDR81,0.1506239,0.050856536
SP1,INO80C,0.1560047,0.056262201
SP1,SWSAP1,0.1196766,0.019766355
SP1,COL6A3,0.3198102,0.220824214
SP1,TPRA1,0.1188931,0.018979209
SP1,ZNF280B,0.1044472,0.004466642
SP1,ZNF555,0.2007076,0.101171591
SP1,YDJC,0.2032322,0.103707817
SP1,DSC2,0.1068822,0.006912875
SP1,ERBB3,0.1015168,0.001522648
SP1,ETFB,0.1116664,0.011719169
SP1,EZH2,0.1230334,0.023138669
SP1,CYB561A3,0.2086606,0.109161299
SP1,MTF2,0.1803461,0.080715965
SP1,ADGRL1,0.1808595,0.081231782
SP1,ZNF365,0.1942592,0.094693363
SP1,SEPHS2,0.1636690,0.063961917
SP1,PALLD,0.2481315,0.148814413
SP1,KDM4B,0.1651060,0.065405549
SP1,WDTC1,0.1130337,0.013092769
SP1,NCDN,0.1451504,0.045357757
SP1,CAMTA1,0.1590056,0.059276963
SP1,IQCE,0.1149301,0.014997916
SP1,CBX5,0.2009089,0.101373763
SP1,ACAP2,0.1711491,0.071476549
SP1,WBP1,0.1019579,0.001965816
SP1,SDF2L1,0.1588186,0.059089118
SP1,MTOR,0.2034495,0.103926097
SP1,ZNF718,0.1115608,0.011613067
SP1,NPNT,0.2729713,0.173768997
SP1,RASGRP3,0.1882755,0.088682051
SP1,AMBP,0.1508112,0.051044704
SP1,TBC1D10B,0.1388697,0.039048074
SP1,RAI14,0.1014403,0.001445804
SP1,PHF19,0.1083519,0.008389358
SP1,NPHP4,0.1598343,0.060109477
SP1,GFRA1,0.3314272,0.232494813
SP1,TRMT2A,0.1634997,0.063791829
SP1,CACNG4,0.1665205,0.066826586
SP1,GCLC,0.1348648,0.035024634
SP1,GOT1,0.1748437,0.075188224
SP1,PGP,0.1096845,0.009728083
SP1,UBALD2,0.1641582,0.064453343
SP1,SLC25A42,0.1191405,0.019227723
SP1,RNF5P1,0.1731269,0.073463439
SP1,ATAD2,0.1301659,0.030304104
SP1,ORMDL2,0.1238099,0.023918755
SP1,MYLPF,0.1589704,0.059241563
SP1,HCFC1,0.1659077,0.066210912
SP1,HLA-DRA,0.1046005,0.004620589
SP1,ARMH1,0.1293415,0.029475819
SP1,IFIT1,0.1855875,0.085981602
SP1,IL7,0.2398311,0.140475730
SP1,ING1,0.1267052,0.026827415
SP1,JUP,0.1246386,0.024751268
SP1,PSMA3-AS1,0.1130118,0.013070784
SP1,KRT19,0.1220804,0.022181241
SP1,LAMC2,0.1319634,0.032109897
SP1,PAIP2B,0.1014463,0.001451880
SP1,LRCH4,0.1127278,0.012785410
SP1,ARNTL,0.3015724,0.202502159
SP1,MLH1,0.1692276,0.069546132
SP1,MT1G,0.1330069,0.033158171
SP1,NUDT1,0.1330612,0.033212764
SP1,MVD,0.2257585,0.126338178
SP1,MVK,0.1733582,0.073695845
SP1,ZBTB7B,0.1141910,0.014255395
SP1,ZNF691,0.1560257,0.056283275
SP1,PCK2,0.1638486,0.064142278
SP1,AIG1,0.1494934,0.049720849
SP1,EVL,0.1639903,0.064284692
SP1,WWOX,0.1203660,0.020458910
SP1,SERPINE2,0.1246386,0.024751268
SP1,PIM1,0.1768737,0.077227535
SP1,PKLR,0.1003819,0.000382532
SP1,PLCG2,0.1123341,0.012389922
SP1,RAB4B,0.1401605,0.040344863
SP1,NLE1,0.1685773,0.068892835
SP1,ANKRD16,0.2124786,0.112996862
SP1,MTMR12,0.1658440,0.066146958
SP1,KCTD9,0.2278545,0.128443848
SP1,GATAD2A,0.2154874,0.116019581
SP1,TMEM160,0.1961832,0.096626290
SP1,RFWD3,0.2255673,0.126146105
SP1,PPP2R5C,0.1512748,0.051510500
SP1,BCAS4,0.1134509,0.013511845
SP1,PRKACA,0.1811706,0.081544283
SP1,KANSL3,0.1714662,0.071795127
SP1,ACSS2,0.1781671,0.078526904
SP1,HTRA1,0.1388555,0.039033814
SP1,XAB2,0.1463850,0.046598105
SP1,VAT1L,0.1496335,0.049861614
SP1,ZNF77,0.2653219,0.166084278
SP1,EPS15L1,0.1723399,0.072672803
SP1,RAB3A,0.1232984,0.023404819
SP1,RAD51B,0.1302708,0.030409501
SP1,RANBP1,0.1440013,0.044203381
SP1,RHD,0.1506239,0.050856536
SP1,RNF5,0.1005479,0.000549336
SP1,CEACAM1,0.1787700,0.079132681
SP1,TINAGL1,0.1152153,0.015284378
SP1,ZNF574,0.1736186,0.073957445
SP1,ST3GAL1,0.1930615,0.093490157
SP1,ZSWIM4,0.1674251,0.067735375
SP1,GRAMD2B,0.1570278,0.057290073
SP1,SMARCD2,0.1890214,0.089431349
SP1,BRCA1,0.2289157,0.129509879
SP1,ST14,0.1083484,0.008385829
SP1,STAT5A,0.2477255,0.148406579
SP1,STX5,0.1663062,0.066611233
SP1,HNF1A,0.1080332,0.008069132
SP1,TPD52L2,0.1348044,0.034963964
SP1,C3,0.1926829,0.093109765
SP1,TRAF3,0.2567311,0.157453800
SP1,HIRA,0.2736186,0.174419269
SP1,TYK2,0.1762504,0.076601420
SP1,UVRAG,0.2340245,0.134642264
SP1,NSD2,0.2182334,0.118778315
SP1,PRR14,0.1709486,0.071275114
SP1,MLPH,0.1929363,0.093364389
SP1,LENG1,0.2465093,0.147184786
SP1,FBXO31,0.1218322,0.021931865
SP1,ZBTB3,0.1262449,0.026364987
SP1,DENND2D,0.1096887,0.009732279
SP1,TARS2,0.1253265,0.025442281
SP1,FLAD1,0.1437446,0.043945472
SP1,THAP7,0.1983030,0.098755793
SP1,USP5,0.1697433,0.070064264
SP1,APOL4,0.2499666,0.150657991
SP1,FAM117A,0.1905722,0.090989331
SP1,TRMT1L,0.2312037,0.131808534
SP1,CAPG,0.1805806,0.080951632
SP1,CDCA3,0.1835851,0.083969946
SP1,MAD1L1,0.1812864,0.081660634
SP1,STK40,0.1839208,0.084307213
SP1,SPATC1L,0.1243819,0.024493360
SP1,ALKBH7,0.1722345,0.072566971
SP1,PRADC1,0.1536014,0.053847839
SP1,GFM2,0.1695489,0.069868906
SP1,NSMAF,0.1318578,0.032003795
SP1,CAPS2,0.3111103,0.212084090
SP1,GTPBP3,0.1462894,0.046502035
SP1,MPV17L2,0.1769565,0.077310714
SP1,FBH1,0.1072597,0.007292123
SP1,NFATC2IP,0.1877657,0.088169927
SP1,CEP89,0.1254454,0.025561797
SP1,HSH2D,0.1711491,0.071476549
SP1,RUVBL1,0.1103262,0.010372719
SP1,PDE5A,0.1133238,0.013384197
SP1,CDKL1,0.2274883,0.128075947
SP1,GMPS,0.1731269,0.073463439
SP1,TOP3B,0.2687633,0.169541574
SP1,ZSWIM1,0.1052759,0.005299156
SP1,STARD13,0.1577467,0.058012257
SP1,ASH2L,0.1935689,0.093999896
SP1,PIP4P1,0.2321584,0.132767552
SP1,SPSB3,0.2179767,0.118520407
SP1,MTMR4,0.2426352,0.143292749
SP1,LATS1,0.1231724,0.023278314
SP1,AIFM1,0.1875652,0.087968492
SP1,CYTH2,0.1526421,0.052884101
SP1,NPIPA1,0.1335185,0.033672107
SP1,SNAP29,0.1473193,0.047536720
SP1,ARMC6,0.1174255,0.017504818
SP1,SDR42E1,0.1764862,0.076838255
SP1,LIPG,0.1321770,0.032324448
SP1,RECQL5,0.1645641,0.064861178
SP1,LITAF,0.2188010,0.119348492
SP1,GTPBP1,0.2665748,0.167342907
SP1,RBM39,0.1089162,0.008956239
SP1,RAB36,0.2531724,0.153878615
SP1,ZBTB5,0.1229813,0.023086241
SP1,RARA,0.1256483,0.025765616
SP1,NFKB2,0.1433911,0.043590383
SP1,ZBTB8OS,0.1443728,0.044576552
SP1,TSEN34,0.1198544,0.019944975
SP1,TIMM50,0.1152412,0.015310417
SP1,SWI5,0.1521035,0.052343014
SP1,SPRED3,0.1766903,0.077043327
SP1,SOWAHC,0.1946585,0.095094515
SP1,SMAD3,0.1696930,0.070013692
SP1,SESN1,0.1387599,0.038937744
SP1,SCARF1,0.4097986,0.311228228
SP1,SAP130,0.1990410,0.099497203
SP1,RXRB,0.1187648,0.018850356
SP1,RRAS,0.1573148,0.057578346
SP1,RELA,0.1285941,0.028725048
SP1,PRR14L,0.1111549,0.011205233
SP1,PPP1R3D,0.1569698,0.057231788
SP1,PIGV,0.1485288,0.048751766
SP1,PHLPP1,0.1437410,0.043941850
SP1,PCF11,0.1744086,0.074751099
SP1,PBX2,0.1218926,0.021992534
SP1,NUP98,0.1623255,0.062612183
SP1,NFYC,0.1448300,0.045035895
SP1,NDE1,0.1299104,0.030047340
SP1,NAT9,0.1521035,0.052343014
SP1,MUS81,0.1270736,0.027197501
SP1,MSTO2P,0.2002716,0.100733499
SP1,MSTO1,0.1836431,0.084028231
SP1,MEF2D,0.2179767,0.118520407
SP1,MBD6,0.1190549,0.019141784
SP1,MAPKAPK3,0.2256019,0.126180768
SP1,MAP3K11,0.1990285,0.099484725
SP1,LY75,0.2202926,0.120846949
SP1,LINC01003,0.1043659,0.004384899
SP1,KLF7,0.1146130,0.014679338
SP1,KIF1C,0.1786794,0.079041577
SP1,KCTD21,0.1293624,0.029496892
SP1,JUND,0.1044491,0.004468523
SP1,IVNS1ABP,0.1044472,0.004466642
SP1,IRF5,0.1971205,0.097567837
SP1,IGFBP2,0.2012847,0.101751362
SP1,HTRA2,0.1184629,0.018547016
SP1,HSPA8,0.1141014,0.014165402
SP1,HES1,0.1600306,0.060306715
SP1,GZF1,0.1092962,0.009338034
SP1,GPANK1,0.1647043,0.065001943
SP1,GGT7,0.1648148,0.065113009
SP1,GGA1,0.1222036,0.022305035
SP1,FARP2,0.1431633,0.043361506
SP1,FAM214B,0.1220537,0.022154373
SP1,EHMT2,0.1670535,0.067362004
SP1,EGLN2,0.2135096,0.114032691
SP1,EGFL7,0.2412294,0.141880465
SP1,DHFR,0.1502071,0.050437868
SP1,DDIT4,0.1700563,0.070378646
SP1,CTDSP1,0.1315969,0.031741691
SP1,CS,0.1963210,0.096764707
SP1,CRTC2,0.1231724,0.023278314
SP1,CRELD2,0.1977853,0.098235781
SP1,CDKN2D,0.1425351,0.042730427
SP1,CDKL3,0.1865897,0.086988400
SP1,CDK5,0.1561992,0.056457559
SP1,CDK2,0.2262461,0.126827956
SP1,CD83,0.1306306,0.030770960
SP1,CD3EAP,0.3277006,0.228751054
SP1,CADM1,0.1301307,0.030268737
SP1,ELP5,0.2207832,0.121339811
SP1,C11orf68,0.1653961,0.065696976
SP1,SKIDA1,0.1012451,0.001249709
SP1,BCL3,0.2110166,0.111528173
SP1,ATPAF2,0.1059646,0.005990998
SP1,ARRB2,0.1236884,0.023796609
SP1,ACTR5,0.2297208,0.130318771
SP1,ACO2,0.1310291,0.031171281
SP1,ZRANB3,0.1501351,0.050365485
