V2,V4,X
MYC,GPRC5B,2.081565e-03
MYC,GPR176,3.622720e-04
MYC,ADGRF3,7.120000e-05
MYC,GPR108,7.120000e-05
MYC,GPI,1.324627e-02
MYC,GPHN,2.121076e-02
MYC,GPD1L,7.120000e-05
MYC,GPCPD1,2.581128e-02
MYC,GPBP1L1,1.516475e-02
MYC,GPAA1,4.366390e-04
MYC,GOT2,7.120000e-05
MYC,GOLPH3,1.960402e-02
MYC,GOLIM4,6.637720e-04
MYC,GOLGA5,2.154840e-04
MYC,GNPDA1,4.366390e-04
MYC,GNPAT,8.972160e-04
MYC,GNL3L,2.154840e-04
MYC,GNB2,6.637720e-04
MYC,GNAI3,6.637720e-04
MYC,GNAI2,4.852865e-02
MYC,GMPPB,1.430400e-04
MYC,GMPPA,1.430400e-04
MYC,GMNN,5.116700e-04
MYC,GMEB2,4.366390e-04
MYC,GMDS,1.991204e-03
MYC,GLYR1,8.186790e-04
MYC,GLUD1,2.645136e-03
MYC,GLT8D1,3.622720e-04
MYC,COLGALT2,7.408690e-04
MYC,GLS2,2.885580e-04
MYC,GLRX5,7.120000e-05
MYC,GLA,1.430400e-04
MYC,GK5,6.637720e-04
MYC,GIPC1,1.301305e-03
MYC,GINS1,1.430400e-04
MYC,GIN1,3.622720e-04
MYC,GGCT,3.622720e-04
MYC,GGA3,3.622720e-04
MYC,GGA1,1.056527e-03
MYC,GFRA1,7.408690e-04
MYC,GFOD1,1.468543e-03
MYC,GFM2,8.972160e-04
MYC,GEMIN5,2.154840e-04
MYC,GDPGP1,7.120000e-05
MYC,GDE1,4.366390e-04
MYC,GCSH,1.218917e-03
MYC,GCFC2,1.137330e-03
MYC,GCDH,1.218917e-03
MYC,GBE1,1.825587e-02
MYC,GATAD1,8.972160e-04
MYC,GAS1,7.120000e-05
MYC,GAR1,2.154840e-04
MYC,GAPDH,6.374290e-03
MYC,GALT,2.885580e-04
MYC,GALNT18,3.145489e-03
MYC,GALNT7,1.607433e-02
MYC,GALNS,4.366390e-04
MYC,GAK,1.960402e-02
MYC,GADD45B,1.765512e-02
MYC,GABRA1,2.154840e-04
MYC,GABPA,5.873770e-04
MYC,GABARAP,7.120000e-05
MYC,FZR1,7.120000e-05
MYC,FZD9,2.154840e-04
MYC,FXR2,3.622720e-04
MYC,FXR1,1.301305e-03
MYC,FXN,5.116700e-04
MYC,FUNDC2,2.885580e-04
MYC,FTL,1.324627e-02
MYC,FSHR,1.430400e-04
MYC,FRY,3.622720e-04
MYC,FRMD8,7.120000e-05
MYC,FRAS1,3.622720e-04
MYC,FRA10AC1,1.301305e-03
MYC,FOXRED2,2.319957e-02
MYC,FOXRED1,1.218917e-03
MYC,FOXP4,4.852865e-02
MYC,FOXP2,1.430400e-04
MYC,FOXP1,5.111385e-03
MYC,FOXO3,6.527087e-03
MYC,FOXN3,1.036963e-02
MYC,FOXK2,2.172908e-03
MYC,FOXK1,1.725811e-03
MYC,FOXJ2,6.637720e-04
MYC,FTCDNL1,1.434409e-02
MYC,FNDC3A,2.081565e-03
MYC,FMNL3,5.116700e-04
MYC,FLT3,7.120000e-05
MYC,FLOT2,5.116700e-04
MYC,FLAD1,3.622720e-04
MYC,FKBP9,1.825587e-02
MYC,FKBP5,1.087151e-02
MYC,FKBP2,9.764940e-04
MYC,FILIP1L,8.186790e-04
MYC,FIBP,7.120000e-05
MYC,FHIT,1.656893e-02
MYC,FGGY,2.841717e-03
MYC,FEZ1,8.972160e-04
MYC,FEM1C,3.622720e-04
MYC,FECH,7.408690e-04
MYC,FDX1,6.637720e-04
MYC,FBXW8,8.186790e-04
MYC,FBXO33,5.116700e-04
MYC,FBXO27,2.885580e-04
MYC,FBXO17,2.581128e-02
MYC,FBXL2,8.972160e-04
MYC,FBXL13,7.408690e-04
MYC,FBLL1,1.430400e-04
MYC,FBF1,5.873770e-04
MYC,FAXC,7.120000e-05
MYC,FARS2,1.087151e-02
MYC,FAR1,2.172908e-03
MYC,FANCF,1.301305e-03
MYC,FANCA,3.622720e-04
MYC,FAM90A1,3.622720e-04
MYC,FAM86C1,6.637720e-04
MYC,FAM86B1,1.430400e-04
MYC,FAM83A,7.120000e-05
MYC,RMDN3,8.972160e-04
MYC,RMDN2,4.366390e-04
MYC,FAM49B,1.709448e-02
MYC,STRIP1,4.366390e-04
MYC,FAM210A,2.154840e-04
MYC,FAM20B,5.116700e-04
MYC,FAM193B,1.890293e-02
MYC,FAM184A,4.982097e-03
MYC,EVA1C,1.901805e-03
MYC,FAM163A,7.120000e-05
MYC,FAM161A,7.408690e-04
MYC,FAM156A,3.622720e-04
MYC,FAM131C,2.172908e-03
MYC,FAM126A,8.186790e-04
MYC,MVB12B,2.081565e-03
MYC,FAM124A,5.873770e-04
MYC,FAM120C,9.764940e-04
MYC,FAM118B,3.622720e-04
MYC,FAM117B,6.637720e-04
MYC,FAM107B,4.366390e-04
MYC,FAIM,2.154840e-04
MYC,FAHD1,4.366390e-04
MYC,FAH,2.154840e-04
MYC,FADS2,1.991204e-03
MYC,FADD,1.430400e-04
MYC,FABP5,7.408690e-04
MYC,F8,3.622720e-04
MYC,EZH1,2.036902e-02
MYC,EXTL2,6.637720e-04
MYC,EXOSC6,4.366390e-04
MYC,EXOSC4,2.885580e-04
MYC,EXOSC2,7.120000e-05
MYC,EXOSC10,3.622720e-04
MYC,EXOSC1,2.154840e-04
MYC,EXOC3L2,7.120000e-05
MYC,EXOC3,6.637720e-04
MYC,EXD2,8.186790e-04
MYC,EWSR1,1.991204e-03
MYC,EVC,1.430400e-04
MYC,ETV1,1.560724e-02
MYC,ETNK1,1.056527e-03
MYC,ETFDH,1.639176e-03
MYC,ETFA,2.962663e-02
MYC,ETF1,2.154840e-04
MYC,ESYT1,2.154840e-04
MYC,ESRRG,8.230604e-03
MYC,ESRP1,2.154840e-04
MYC,ESR2,4.366390e-04
MYC,ERP29,8.186790e-04
MYC,ERO1B,1.137330e-03
MYC,ERO1A,1.430400e-04
MYC,ERN1,2.440417e-02
MYC,ERMP1,3.622720e-04
MYC,ERICH1,5.116700e-04
MYC,ERI1,5.116700e-04
MYC,ERGIC2,7.408690e-04
MYC,ERGIC1,1.553426e-03
MYC,ERCC6,5.873770e-04
MYC,ERCC3,1.218917e-03
MYC,EPHX1,3.677533e-03
MYC,EPHB2,4.366390e-04
MYC,EPB41L4B,2.154840e-04
MYC,EP400,1.056527e-03
MYC,EOGT,2.440417e-02
MYC,ENTPD7,1.430400e-04
MYC,ENTPD6,5.873770e-04
MYC,ENTPD5,2.154840e-04
MYC,ENPEP,7.120000e-05
MYC,ENOX1,3.354282e-03
MYC,ENO2,1.813347e-03
MYC,ENKUR,6.637720e-04
MYC,ENG,2.154840e-04
MYC,ENC1,4.366390e-04
MYC,EML2,8.186790e-04
MYC,EME2,7.120000e-05
MYC,ELP3,8.972160e-04
MYC,ELP2,1.901805e-03
MYC,ELOVL5,2.453048e-03
MYC,ELOVL4,6.637720e-04
MYC,ELOF1,2.154840e-04
MYC,ELL,2.885580e-04
MYC,ELAVL3,8.972160e-04
MYC,EIF5B,1.725811e-03
MYC,EIF4EBP2,8.186790e-04
MYC,EIF4E2,3.248208e-02
MYC,EIF3J,7.408690e-04
MYC,EIF3I,3.622720e-04
MYC,EIF3A,1.056527e-03
MYC,EIF2S1,5.873770e-04
MYC,AGO3,1.359651e-02
MYC,AGO1,1.430400e-04
MYC,EIF2B5,1.137330e-03
MYC,EIF2B4,3.622720e-04
MYC,EIF2B1,8.186790e-04
MYC,EIF2AK2,1.218917e-03
MYC,EIF2AK1,9.764940e-04
MYC,EIF1AX,8.186790e-04
MYC,EHD1,7.120000e-05
MYC,EGR3,7.120000e-05
MYC,EFNB1,7.120000e-05
MYC,EFNA5,2.440417e-02
MYC,EFNA1,3.622720e-04
MYC,EFEMP2,7.408690e-04
MYC,CRACR2A,7.120000e-05
MYC,EEPD1,2.214640e-02
MYC,EEFSEC,8.972160e-04
MYC,EEA1,1.901805e-03
MYC,ECSIT,8.972160e-04
MYC,ECE1,2.172908e-03
MYC,E2F5,4.366390e-04
MYC,DZIP1,9.764940e-04
MYC,DYRK2,3.687912e-02
MYC,DYRK1B,3.622720e-04
MYC,DYNLRB2,2.154840e-04
MYC,DYNC2H1,3.145489e-03
MYC,DYNC1LI2,1.396199e-02
MYC,DYM,2.214640e-02
MYC,DVL2,7.408690e-04
MYC,DVL1,6.637720e-04
MYC,DUT,7.408690e-04
MYC,DUSP7,7.120000e-05
MYC,DUSP6,7.120000e-05
MYC,DUSP23,7.120000e-05
MYC,DUSP14,1.430400e-04
MYC,DUSP1,2.154840e-04
MYC,DUS4L,6.637720e-04
MYC,DTYMK,3.622720e-04
MYC,DRG1,7.408690e-04
MYC,DRAM1,7.408690e-04
MYC,DPYSL3,1.901805e-03
MYC,DPP7,1.396199e-02
MYC,DPH5,2.581128e-02
MYC,DPH2,2.885580e-04
MYC,DPH1,1.430400e-04
MYC,DOCK6,5.873770e-04
MYC,DNPEP,2.154840e-04
MYC,DNASE2,5.873770e-04
MYC,DNAJC5,1.056527e-03
MYC,DNAJC27,1.137330e-03
MYC,DNAJC21,6.637720e-04
MYC,DNAJC12,7.120000e-05
MYC,DNAJC10,6.637720e-04
MYC,DNAJC1,3.788106e-03
MYC,DNAJB5,2.154840e-04
MYC,DNAJB14,3.248208e-02
MYC,DNAJB12,2.154840e-04
MYC,DNAJA2,2.885580e-04
MYC,DNA2,2.885580e-04
MYC,DMXL1,1.218917e-03
MYC,DLG2,7.335751e-03
MYC,DLG1,3.145489e-03
MYC,DIS3,5.116700e-04
MYC,DIO2,9.764940e-04
MYC,DIMT1,2.885580e-04
MYC,DHX37,7.120000e-05
MYC,DHX36,1.991204e-03
MYC,DHX35,6.637720e-04
MYC,DHX33,1.430400e-04
MYC,DHRS4,1.430400e-04
MYC,DHRS12,1.430400e-04
MYC,DHODH,2.154840e-04
MYC,DHDDS,5.873770e-04
MYC,DHCR7,2.154840e-04
MYC,DGKH,4.366390e-04
MYC,DGCR6,7.120000e-05
MYC,DFFB,7.120000e-05
MYC,DFFA,2.885580e-04
MYC,DESI2,5.873770e-04
MYC,DENND4B,1.430400e-04
MYC,DENND3,2.154840e-04
MYC,DEK,9.764940e-04
MYC,DEGS1,3.622720e-04
MYC,DECR2,2.154840e-04
MYC,DEAF1,8.186790e-04
MYC,DDX59,2.319957e-02
MYC,DDX52,5.116700e-04
MYC,DDX49,4.366390e-04
MYC,DDX39A,2.885580e-04
MYC,DDX20,2.154840e-04
MYC,DDX11,2.154840e-04
MYC,DDX10,8.186790e-04
MYC,DDHD1,1.639176e-03
MYC,DCTN6,3.622720e-04
MYC,DCTN5,2.319957e-02
MYC,DCTN3,4.366390e-04
MYC,DCBLD1,3.622720e-04
MYC,DCAKD,1.656893e-02
MYC,DCAF8,4.366390e-04
MYC,DCAF7,1.301305e-03
MYC,DCAF13,2.885580e-04
MYC,DCAF12,2.154840e-04
MYC,DBNDD1,7.120000e-05
MYC,DAXX,1.430400e-04
MYC,DAP3,1.656893e-02
MYC,DALRD3,1.430400e-04
MYC,DAGLB,3.622720e-04
MYC,CYP2R1,3.622720e-04
MYC,CYBRD1,1.384507e-03
MYC,CYBA,2.154840e-04
MYC,CXXC1,4.366390e-04
MYC,CXADR,1.430400e-04
MYC,CWC25,9.764940e-04
MYC,CUX2,2.885580e-04
MYC,CUL4A,1.516475e-02
MYC,CUL3,1.474441e-02
MYC,CTTN,1.553426e-03
MYC,CTSA,1.218917e-03
MYC,CTIF,1.890293e-02
MYC,CTC1,3.622720e-04
MYC,CTBP2,8.817149e-03
MYC,CSTB,1.960402e-02
MYC,CSRP1,3.043007e-03
MYC,CSNK1G1,1.430400e-04
MYC,CSNK1D,1.765512e-02
MYC,CRY1,9.764940e-04
MYC,CRTC1,1.639176e-03
MYC,CRMP1,1.825587e-02
MYC,CRLS1,5.873770e-04
MYC,CRLF3,3.145489e-03
MYC,CRIPT,2.154840e-04
MYC,CREM,1.384507e-03
MYC,CRELD1,1.137330e-03
MYC,CREG1,2.154840e-04
MYC,CREBL2,9.764940e-04
MYC,CREB5,5.116700e-04
MYC,CREB1,1.384507e-03
MYC,CRAT,2.154840e-04
MYC,CRADD,1.140528e-02
MYC,CPSF4,4.366390e-04
MYC,CPNE6,5.873770e-04
MYC,CPLX3,1.430400e-04
MYC,CPLX2,3.622720e-04
MYC,COX7C,2.841717e-03
MYC,COX7A2L,5.116700e-04
MYC,COX11,2.154840e-04
MYC,COTL1,1.468543e-03
MYC,COPZ1,5.873770e-04
MYC,COPS7A,4.366390e-04
MYC,COPS3,2.885580e-04
MYC,COPS2,4.366390e-04
MYC,COMMD6,5.873770e-04
MYC,COMMD10,2.548543e-03
MYC,COL4A2,8.186790e-04
MYC,COL4A1,1.430400e-04
MYC,COL18A1,2.154840e-04
MYC,COASY,7.408690e-04
MYC,CNTROB,3.622720e-04
MYC,CNTN2,2.885580e-04
MYC,CNTLN,1.890293e-02
MYC,CNRIP1,4.366390e-04
MYC,CNPY3,2.154840e-04
MYC,CNOT4,1.227545e-02
MYC,CNKSR3,2.885580e-04
MYC,CNDP2,5.873770e-04
MYC,CMTM7,2.154840e-04
MYC,CMIP,1.396199e-02
MYC,CMC1,1.384507e-03
MYC,CMAS,2.154840e-04
MYC,CLUL1,1.430400e-04
MYC,CLUAP1,9.764940e-04
MYC,CLN5,6.637720e-04
MYC,CLMP,4.366390e-04
MYC,CLK2,3.622720e-04
MYC,CLIC4,1.384507e-03
MYC,CLEC16A,1.656893e-02
MYC,CLDN11,2.885580e-04
MYC,CLCN7,8.972160e-04
MYC,CKS1B,2.154840e-04
MYC,CKMT1B,7.120000e-05
MYC,CKMT1A,7.120000e-05
MYC,CKB,1.359651e-02
MYC,CIZ1,1.056527e-03
MYC,CISD2,7.408690e-04
MYC,CISD1,1.825587e-02
MYC,CIRBP,6.076787e-03
MYC,CHTF8,7.120000e-05
MYC,CHRNB1,2.154840e-04
MYC,CHP1,3.622720e-04
MYC,CHMP5,4.366390e-04
MYC,CHKB,7.120000e-05
MYC,CHID1,5.116700e-04
MYC,CHIC2,5.873770e-04
MYC,CHD9,1.434409e-02
MYC,CHD6,5.376085e-03
MYC,CHD1,2.121076e-02
MYC,CHCHD7,7.120000e-05
MYC,CHCHD4,1.430400e-04
MYC,CHCHD10,2.265254e-03
MYC,CHAC2,4.366390e-04
MYC,CFLAR,1.384507e-03
MYC,CFL1,8.972160e-04
MYC,CERK,3.568395e-03
MYC,CEP85,7.120000e-05
MYC,CEP63,1.137330e-03
MYC,CEP350,1.765512e-02
MYC,CEP250,1.430400e-04
MYC,CEP120,1.430400e-04
MYC,CENPV,2.154840e-04
MYC,CENPK,7.120000e-05
MYC,CENPBD1,3.248208e-02
MYC,CELSR2,2.154840e-04
MYC,CELF1,4.013717e-03
MYC,CECR2,2.172908e-03
MYC,CEBPB,5.116700e-04
MYC,CDKN2C,3.687912e-02
MYC,CDKN1B,4.366390e-04
MYC,CDKL1,8.186790e-04
MYC,CDK9,7.408690e-04
MYC,CDK8,1.384507e-03
MYC,CDK5RAP3,1.227545e-02
MYC,CDK5,1.430400e-04
MYC,CDK16,1.430400e-04
MYC,CDK10,8.972160e-04
MYC,CDHR2,7.120000e-05
MYC,CDH24,7.120000e-05
MYC,CDH23,8.972160e-04
MYC,CDC7,3.622720e-04
MYC,CDC34,2.885580e-04
MYC,CDC25C,1.430400e-04
MYC,CDC25B,7.408690e-04
MYC,CD44,1.516475e-02
MYC,CD38,1.709448e-02
MYC,CD2AP,8.972160e-04
MYC,CCT8,4.366390e-04
MYC,CCNT2,1.218917e-03
MYC,CCNL1,8.972160e-04
MYC,CCNH,3.622720e-04
MYC,CCNE1,7.120000e-05
MYC,CCND3,3.460657e-03
MYC,CCNB1IP1,3.622720e-04
MYC,CCHCR1,1.430400e-04
MYC,CCDC92,1.301305e-03
MYC,MCUR1,2.154840e-04
MYC,CCDC88C,5.116700e-04
MYC,CCDC85C,9.764940e-04
MYC,CCDC85B,8.186790e-04
MYC,TRMT13,1.516475e-02
MYC,GPATCH11,2.885580e-04
MYC,TMA7,9.764940e-04
MYC,CCDC66,1.553426e-03
MYC,CCDC61,7.120000e-05
MYC,CCDC58,2.154840e-04
MYC,COA3,2.214640e-02
MYC,CCDC51,7.120000e-05
MYC,CEP83,8.972160e-04
MYC,CCDC34,2.154840e-04
MYC,CCDC28B,2.885580e-04
MYC,CCDC151,2.885580e-04
MYC,CCDC137,1.430400e-04
MYC,CCDC126,6.637720e-04
MYC,CCDC115,2.885580e-04
MYC,CCDC107,6.637720e-04
MYC,CCAR1,1.291005e-02
MYC,CC2D1B,1.430400e-04
MYC,CBWD5,5.116700e-04
MYC,CBWD3,1.430400e-04
MYC,CBR1,5.873770e-04
MYC,CAST,1.218917e-03
MYC,CASP8AP2,3.687912e-02
MYC,CASP6,3.622720e-04
MYC,CASD1,1.553426e-03
MYC,CARHSP1,2.121076e-02
MYC,CARD14,2.154840e-04
MYC,CAPZA1,1.140528e-02
MYC,CANX,2.358627e-03
MYC,CAMTA1,2.750334e-02
MYC,CAMKV,2.885580e-04
MYC,CAMKK2,2.885580e-04
MYC,CAMKK1,2.581128e-02
MYC,CAMK4,1.301305e-03
MYC,CALR,1.639176e-03
MYC,CALM3,9.764940e-04
MYC,CALM1,4.245552e-03
MYC,CACNG3,7.120000e-05
MYC,CACNB4,1.725811e-03
MYC,CACNA1H,1.430400e-04
MYC,CABLES2,1.430400e-04
MYC,CA8,1.553426e-03
MYC,C9orf85,7.408690e-04
MYC,CARNMT1,5.873770e-04
MYC,C9orf40,7.120000e-05
MYC,MROH6,7.120000e-05
MYC,SMIM19,3.622720e-04
MYC,LAMTOR4,8.972160e-04
MYC,C7orf50,8.972160e-04
MYC,TMEM243,7.120000e-05
MYC,C6orf62,1.607433e-02
MYC,SDHAF4,4.366390e-04
MYC,ARMT1,2.885580e-04
MYC,C5orf51,5.873770e-04
MYC,C5orf22,4.366390e-04
MYC,C5AR1,1.430400e-04
MYC,SMIM20,5.116700e-04
MYC,C4orf46,7.120000e-05
MYC,STPG2,2.358627e-03
MYC,C4orf33,1.430400e-04
MYC,SMIM4,6.637720e-04
MYC,SMCO1,7.120000e-05
MYC,TRABD2A,7.120000e-05
MYC,CCDC173,2.154840e-04
MYC,C2orf76,1.960402e-02
MYC,LDAH,7.408690e-04
MYC,ATRAID,5.116700e-04
MYC,SLX4IP,1.137330e-03
MYC,OSER1,1.430400e-04
MYC,FAAP20,3.622720e-04
MYC,RSRP1,4.854769e-03
MYC,C1orf50,2.154840e-04
MYC,C1orf216,2.154840e-04
MYC,STPG1,3.622720e-04
MYC,C1orf198,1.301305e-03
MYC,C1orf131,1.430400e-04
MYC,C1QBP,7.408690e-04
MYC,C1GALT1,6.637720e-04
MYC,TMEM259,1.434409e-02
MYC,CACTIN,1.430400e-04
MYC,CBARP,2.750334e-02
MYC,C19orf25,1.890293e-02
MYC,MYDGF,7.408690e-04
MYC,COPRS,2.154840e-04
MYC,FAAP100,1.430400e-04
MYC,KNOP1,3.460657e-03
MYC,BRICD5,7.120000e-05
MYC,C16orf72,9.764940e-04
MYC,VPS9D1,6.637720e-04
MYC,USB1,2.154840e-04
MYC,C15orf61,7.120000e-05
MYC,C15orf41,1.137330e-03
MYC,ELMSAN1,2.885580e-04
MYC,C14orf28,2.154840e-04
MYC,RITA1,2.154840e-04
MYC,C12orf43,1.430400e-04
MYC,C12orf29,4.852865e-02
MYC,TMEM263,2.962663e-02
MYC,C12orf10,3.622720e-04
MYC,UQCC3,5.116700e-04
MYC,TMEM258,1.430400e-04
MYC,C11orf1,2.154840e-04
MYC,CACUL1,1.384507e-03
MYC,EDRF1,9.764940e-04
MYC,ADIRF,7.408690e-04
MYC,BZW2,3.622720e-04
MYC,BUB3,2.885580e-04
MYC,BTN2A1,3.622720e-04
MYC,BTG1,3.248208e-02
MYC,BTF3L4,4.366390e-04
MYC,BTBD7,2.645136e-03
MYC,BSG,4.729341e-03
MYC,MPC1,9.764940e-04
MYC,BRI3BP,6.637720e-04
MYC,BPTF,6.076787e-03
MYC,BOLA3,2.885580e-04
MYC,BOLA1,7.120000e-05
MYC,BOD1,2.154840e-04
MYC,BMP2K,1.825587e-02
MYC,BLZF1,5.116700e-04
MYC,BLVRB,5.116700e-04
MYC,BLVRA,7.120000e-05
MYC,BIVM,3.248208e-02
MYC,BID,8.186790e-04
MYC,BICD2,5.116700e-04
MYC,BHLHE41,8.186790e-04
MYC,BFSP1,7.408690e-04
MYC,BEX4,4.366390e-04
MYC,BEND6,4.366390e-04
MYC,BCS1L,7.120000e-05
MYC,BCOR,1.901805e-03
MYC,BCL7C,1.825587e-02
MYC,BCL2L2-PABPN1,2.154840e-04
MYC,BCL2L1,1.301305e-03
MYC,BCAT2,2.265254e-03
MYC,BAZ1B,1.218917e-03
MYC,BAZ1A,6.637720e-04
MYC,BAX,2.154840e-04
MYC,BARD1,8.186790e-04
MYC,ADGRB3,8.617050e-03
MYC,BAG4,2.154840e-04
MYC,BAG1,5.116700e-04
MYC,BACH2,2.841717e-03
MYC,B4GALT1,7.120000e-05
MYC,B4GALNT4,2.941759e-03
MYC,B4GALNT2,1.430400e-04
MYC,B3GALT2,7.120000e-05
MYC,B3GALNT2,8.972160e-04
MYC,AZI2,7.408690e-04
MYC,CEP131,2.036902e-02
MYC,AVPI1,2.154840e-04
MYC,AUP1,2.548543e-03
MYC,ATXN7L3,3.622720e-04
MYC,ATXN7L2,1.430400e-04
MYC,ATXN7L1,2.265254e-03
MYC,ATPAF2,3.622720e-04
MYC,ATPAF1,1.056527e-03
MYC,ATP8B2,9.764940e-04
MYC,ATP6V1F,8.186790e-04
MYC,ATP6V1E1,8.186790e-04
MYC,ATP6V1A,1.725811e-03
MYC,ATP6V0E2,1.560724e-02
MYC,ATP6V0E1,1.553426e-03
MYC,ATP6V0D1,5.873770e-04
MYC,ATP1B3,1.468543e-03
MYC,ATP1B1,8.186790e-04
MYC,ATP1A2,4.982097e-03
MYC,ATP1A1,5.873770e-04
MYC,ATM,1.656893e-02
MYC,ATG16L2,2.885580e-04
MYC,ATG13,9.764940e-04
MYC,ATF6B,2.358627e-03
MYC,ASXL1,2.841717e-03
MYC,ASPH,6.374290e-03
MYC,ASMTL,4.366390e-04
MYC,ASH2L,6.637720e-04
MYC,ASH1L,1.434409e-02
MYC,ASCC3,1.725811e-03
MYC,ASB14,4.366390e-04
MYC,ASB13,3.622720e-04
MYC,ASB1,7.120000e-05
MYC,ASAP3,1.301305e-03
MYC,ASAH1,1.765512e-02
MYC,ARSG,2.581128e-02
MYC,ARSA,4.366390e-04
MYC,ARRDC4,1.430400e-04
MYC,ARRB1,2.265254e-03
MYC,ARPP19,8.972160e-04
MYC,ARPC5L,2.885580e-04
MYC,ARMC6,7.120000e-05
MYC,ARMC5,4.852865e-02
MYC,ARMC1,6.637720e-04
MYC,ARL6IP5,1.218917e-03
MYC,ARL6IP4,8.186790e-04
MYC,ARL3,2.841717e-03
MYC,ARL17B,1.516475e-02
MYC,ARL17A,7.408690e-04
MYC,ARL15,2.214640e-02
MYC,ARL10,5.116700e-04
MYC,ARL1,4.366390e-04
MYC,ARIH2,2.265254e-03
MYC,ARID4A,2.581128e-02
MYC,ARID3A,4.366390e-04
MYC,ARID1A,5.649395e-03
MYC,ARHGEF3,1.301305e-03
MYC,ARHGEF17,1.725811e-03
MYC,ARHGEF10,3.677533e-03
MYC,ARHGEF1,7.408690e-04
MYC,ARHGAP33,2.154840e-04
MYC,ARHGAP27,1.430400e-04
MYC,ARHGAP26,1.396199e-02
MYC,ARHGAP22,4.854769e-03
MYC,ARFIP2,1.430400e-04
MYC,ARFGAP3,7.408690e-04
MYC,ARFGAP2,1.056527e-03
MYC,APH1A,2.036902e-02
MYC,APEH,7.120000e-05
MYC,APC,6.682713e-03
MYC,APBB2,8.186790e-04
MYC,APBA3,7.120000e-05
MYC,AP4M1,2.036902e-02
MYC,AP3M2,7.408690e-04
MYC,AP3D1,1.474441e-02
MYC,ANXA6,9.764940e-04
MYC,ANP32E,5.116700e-04
MYC,ANO8,5.116700e-04
MYC,ANKS6,4.366390e-04
MYC,ANKRD49,3.622720e-04
MYC,ANKRD46,5.116700e-04
MYC,ANKRD45,2.154840e-04
MYC,ANKRD40,1.430400e-04
MYC,ANKRD37,2.319957e-02
MYC,ANKRD36B,1.137330e-03
MYC,ANKRD36,1.890293e-02
MYC,ANKRD28,1.474441e-02
MYC,ANKRD17,1.825587e-02
MYC,ANKRD12,5.242693e-03
MYC,ANKRA2,2.154840e-04
MYC,ANKMY1,8.186790e-04
MYC,ANKAR,1.474441e-02
MYC,ANK2,5.111385e-03
MYC,ANK1,3.043007e-03
MYC,ANGPTL4,1.061682e-02
MYC,ANGPTL2,7.120000e-05
MYC,ANGPT1,3.622720e-04
MYC,ANGEL2,8.972160e-04
MYC,ANGEL1,8.186790e-04
MYC,ANAPC7,5.873770e-04
MYC,ANAPC5,1.056527e-03
MYC,ANAPC1,2.319957e-02
MYC,AMPD3,7.408690e-04
MYC,AMMECR1L,2.154840e-04
MYC,AMIGO2,7.120000e-05
MYC,AMIGO1,2.885580e-04
MYC,CARF,9.764940e-04
MYC,ALKBH8,7.120000e-05
MYC,ALKBH2,2.885580e-04
MYC,ALG5,5.116700e-04
MYC,ALDH9A1,8.186790e-04
MYC,ALDH6A1,8.972160e-04
MYC,ALDH5A1,4.366390e-04
MYC,ALCAM,3.568395e-03
MYC,ALAD,1.553426e-03
MYC,AKNA,1.430400e-04
MYC,AKAP8L,1.960402e-02
MYC,AKAP8,8.972160e-04
MYC,AK4,1.056527e-03
MYC,AK2,5.116700e-04
MYC,AIG1,2.645136e-03
MYC,AIFM1,6.076787e-03
MYC,AIF1L,1.430400e-04
MYC,AIDA,1.430400e-04
MYC,AHSA1,6.637720e-04
MYC,AHI1,4.729341e-03
MYC,AHCYL1,5.111385e-03
MYC,AHCTF1,1.656893e-02
MYC,PHYKPL,1.607433e-02
MYC,AGPS,7.408690e-04
MYC,HYKK,8.972160e-04
MYC,GPAT4,4.366390e-04
MYC,AGPAT5,8.972160e-04
MYC,AGPAT2,1.430400e-04
MYC,AGPAT1,5.873770e-04
MYC,AGL,1.901805e-03
MYC,AGGF1,2.581128e-02
MYC,AFG3L2,3.622720e-04
MYC,ADSL,1.430400e-04
MYC,ADORA2B,1.218917e-03
MYC,ADNP,2.941759e-03
MYC,ADIPOR1,2.885580e-04
MYC,ADHFE1,2.453048e-03
MYC,ADCY9,1.813347e-03
MYC,ADCY3,8.186790e-04
MYC,ADCK1,5.873770e-04
MYC,ADAT2,7.120000e-05
MYC,ADAR,1.553426e-03
MYC,ADAMTS6,1.430400e-04
MYC,ADAMTS3,1.430400e-04
MYC,ADAMTS19,1.430400e-04
MYC,ADAMTS17,1.258676e-02
MYC,ACYP2,2.319957e-02
MYC,ACVR1B,5.873770e-04
MYC,ACTR3C,1.430400e-04
MYC,ACTR3B,1.553426e-03
MYC,ACTR3,7.408690e-04
MYC,ACTN4,8.972160e-04
MYC,ACTN2,1.137330e-03
MYC,ACTL6A,1.430400e-04
MYC,ACTA2,2.154840e-04
MYC,ACSF2,9.764940e-04
MYC,PXYLP1,4.366390e-04
MYC,ACOX3,5.116700e-04
MYC,ACOX1,8.186790e-04
MYC,ACOT9,3.622720e-04
MYC,ACOT7,5.873770e-04
MYC,ACO2,1.396199e-02
MYC,ACBD4,2.154840e-04
MYC,ACAT1,1.468543e-03
MYC,ACAP3,6.637720e-04
MYC,ACADSB,8.972160e-04
MYC,ACADM,9.764940e-04
MYC,ABRACL,7.120000e-05
MYC,ABR,7.335751e-03
MYC,ABL2,1.825587e-02
MYC,ABL1,2.453048e-03
